MINMDT,MAXMDT,RANGEMDT,MEANMDT,STDMDT,MINPENDI,MAXPENDI,RANGEPENDI,MEANPENDI,STDPENDI,MINDISN10M,MAXDISN10M,RANGEDISN10M,MEANDISN10M,STDDISN10M,MINCARRETN,MAXCARRETN,RANGECARRETN,MEANCARRETN,STDCARRETN,MINDISAUT,MAXDISAUT,RANGEDISAUT,MEANDISAUT,STDDISAUT,MINDISFERR,MAXDISFERR,RANGEDISFERR,MEANDISFERR,STDDISFERR,TJUVEN03,TJUVEN10,TJUVEN21,RMASCU03,RMASCU10,RMASCU21,IENVEJ03,IENVEJ10,IENVEJ21,IREEMP03,IREEMP10,IREEMP21,PRMEF03,HIJMUJ03,PRMEF10,HIJMUJ10,PRMEF21,HIJMUJ21,CARMAT03,CARMAT10,CARMAT21,Shape_Length,Shape_Area,AREAKM2,NHOSPI,NFARMA,NCENTEDUC,DISTHOSPIT,DISTFARMA,DISTATPRIM,VIVTUR21,PLA21,CBMAS30,COB3G,COB4G
117,1394,1277,784.7352099999998,233.924492,0.17336,46.501644,46.328284,20.298575,8.513073,57553.71527000001,73094.16082,15540.44556,67040.40562,3332.745043,17472.27809,43871.03056,26398.75247,31120.85308,5415.75339,17539.8913,43926.64293,26386.75163,31623.6877,5996.385881,17866.63381,42724.78327,24858.14946,32835.06513,5375.348561,8.231707317,5.908419498,6.1111111110000005,107.7828054,103.9156627,97.56097561,389.9470899,596.6666667000002,638.3838384,109.4488189,180.2469136,414.7058824,41.26696833,9.868421052999999,64.45783133,5.4517133960000015,24.75609756,15.7635468,4.166666667,2.647975078,8.866995074,118035.5183,342545260.3,342.5452576,0,1,2,16583.21167,5709.556279,5274.955751,2,13,0.0,0.96,0.94
271,2105,1834,1067.056635,382.986501,0.122584,61.203892,61.081307,22.556711,8.204898,7258.173695999999,38852.51561,31594.341910000006,22574.52517,7310.916587999999,4114.285974,26602.41115,22488.125180000006,14322.65954,5136.753584,2032.47844,35582.39235,33549.91391,17909.67816,7800.7480799999985,13.11673,16521.28815,16508.17142,5313.3772119999985,3528.866119,9.564248921,8.090923542,7.413493137000001,96.28364531,96.83979975,97.55585259,281.9505095,331.04125739999995,409.517601,75.2617801,152.15686269999995,320.4892966,41.8089903,12.7124183,68.52315394,6.689497717,29.8644262,15.34526854,5.980392157000001,3.0593607310000004,7.352941176,94295.88668,376401454.4,376.4014587,0,4,10,19974.83089,4971.806926,3961.940782,58,264,1.0,1.0,1.0
99,2393,2294,817.504449,455.771315,0.346717,67.186058,66.839341,25.832286,11.384265,39241.5632,60094.63122,20853.06801,49222.64266000001,5302.842339,18.69844,8830.674861,8811.976421,3121.1159620000008,1753.653459,15257.0272,29760.79608,14503.76889,22003.18147,3044.824209,7721.327493000002,26877.42885,19156.10135,16201.363919999998,4873.245249000001,7.4745186860000015,5.838509317000001,4.058441558,114.3203883,112.4010554,134.2205323,484.84848480000005,644.6808511,916.0,207.1428571,180.0,452.9411765,35.9223301,14.86486486,57.78364116,4.566210046,28.13688213,4.054054054,8.783783784,2.739726027,1.351351351,56655.78704,115041654.7,115.0416565,0,0,0,17540.295869999998,5485.216677,4285.074165,21,112,0.3,0.95,0.69
274,1113,839,506.502204,142.357363,0.122584,43.220619,43.098035,15.395220000000002,6.130982,7493.791483,16002.59366,8508.802179,11500.7808,2088.300666,2057.640625,8594.165144,6536.52452,5528.735857,1482.212336,2937.367981,10618.57809,7681.210111,6812.411976,1978.46966,2238.611919,6705.702066,4467.090147,4517.535001,1028.025195,8.217131474,7.708553326,8.279124778,90.51233397,91.12008073,93.25714286,395.1515152,393.1506849,380.7142857,92.78350515,181.0810811,365.0,33.39658444,12.5,62.46215943,8.400646204,28.57142857,16.8,6.818181817999999,4.36187399,9.6,25335.32226,32547337.85,32.54733658,0,1,8,10146.40817,6522.937789,2496.420733,9,51,0.17,1.0,1.0
33,1151,1118,493.553497,218.40688,0.0,42.763451,42.763451,17.966829999999995,7.593164,64500.07588,75686.23476,11186.15888,71738.9711,2111.033221,7158.367628,20840.59542,13682.22779,13984.93456,2891.9265920000007,7336.330158,20816.74911,13480.41895,13672.8237,3013.650025,7742.782072,21407.56893,13664.78686,13795.72042,2969.491485,7.2898799310000015,5.757261411,4.820936639,99.65753425,98.55818744,101.6666667,474.1176471,624.3243243,825.7142857000001,120.68965520000002,204.2253521,436.3636364,39.7260274,6.681034483,58.29042225,6.007067137999999,27.08333333,9.743589744,3.663793103,2.296819788,5.128205128,67868.58552000001,120459825.2,120.4598236,0,2,0,15694.48914,3757.152641,4305.153512,15,72,0.75,1.0,1.0
121,2596,2475,999.779328,557.785894,0.122584,66.704643,66.582059,24.836407,12.211255,52805.68752,66322.95662000001,13517.2691,61362.06884,3100.286564,5050.126136,19073.52984,14023.4037,13685.2744,2744.686819,5050.126136,25767.5048,20717.37866,16210.2604,4560.289929,5336.066233,25433.9514,20097.88517,15690.943180000002,4496.492138000001,8.505154639,7.234798047000001,8.650875386000001,102.7874564,105.0045496,101.2435233,358.5858586,400.6134969,364.2857143,63.56589147,215.0684932,366.0377358,42.85714286,9.959349592999999,69.24476797,7.095926413,28.911917100000004,17.92114695,5.081300813,3.285151117,7.885304659,70286.55359,238413253.2,238.4132538,0,2,0,31785.30903,6479.190928,3585.305486,72,323,0.0,0.98,0.49
70,1498,1428,679.949251,284.013225,0.0,49.374538,49.374538,21.856932,8.913985,23272.51248,44698.37215,21425.85967,35205.13804,4387.719672,3448.566925,25634.206680000007,22185.63976,15064.7647,5493.921905,1933.004965,24869.41341,22936.40845,14428.83231,5558.967932000001,6232.019735,30253.94719,24021.92746,21016.58294,5339.50091,7.0509766560000005,4.683038264,5.211952745,107.6162216,104.3173862,115.09715990000002,540.5405405,874.3902439,748.0,206.9444444,223.2142857,297.2972973,35.50939664,11.42061281,59.04317386,3.1620553360000003,30.94170404,15.4589372,5.292479108999999,2.56916996,5.797101449,78228.40416,208251041.9,208.2510376,0,1,12,25097.221530000006,7588.116517,5150.177328,12,57,0.0,1.0,0.0
-5,760,765,206.526033,168.89291200000005,0.0,41.914581,41.914581,12.47706,8.434728,64661.80191,72863.74749,8201.945579000001,68073.43952999999,1795.746407,17.829596,9120.381135,9102.55154,3835.077724,2624.901104,24.451131,8816.0353,8791.584169,3771.403125,2486.199962,21.073212,9626.969287,9605.896074,4303.052184,2744.056147,9.5703125,9.959584296000001,11.14130435,95.74003277,93.84443201,95.86043761,263.2653061,249.8550725,259.07859080000003,103.4482759,186.6666667,228.3185841,40.74276352,13.67292225,70.39731393,9.141494436,30.27794205,21.484375,7.506702412999999,4.6104928460000005,10.9375,54088.63795,66095060.78,66.09506226,1,1,2,4767.7481130000015,2922.540744000001,4179.076467,25,135,1.0,1.0,1.0
-3,1140,1143,221.565773,215.650076,0.0,47.244095,47.244095,12.522704,8.54398,26188.28208,37698.89088,11510.6088,31001.05945,2680.507891,22.484391,7419.651306000002,7397.166915000002,2998.556537,1932.991601,20.9622,7749.005325,7728.043126,3029.105808,1720.278226,5695.349947,18915.24698,13219.89703,11251.61699,3176.744024,5.581858958,7.120169402,6.798516687,96.33072407,96.46385855,97.799511,599.5535714,459.8513011,505.9090909,104.2056075,242.8571429,347.7272727,38.20939335,5.889884763,60.89443578,6.746370623,27.200489,11.91011236,3.457106274,3.757472246,6.516853932999999,44221.75083,96716154.86,96.71615601,0,3,8,12728.76866,14921.8327,4037.152714,95,509,1.0,1.0,1.0
163,565,402,343.693652,74.073432,0.17336,29.002913,28.829552000000003,12.615254,5.824683,14004.73492,24047.76658,10043.03166,19662.6217,2262.009859,2495.354675,7244.172922,4748.818248,5063.432779,1185.395442,4177.173293,11970.70203,7793.528740000002,8490.680546,1561.865945,2349.447831,9193.523853,6844.076022,5399.955904,1501.955479,5.8823529410000015,6.296296296,10.4410441,99.8245614,106.1068702,103.4798535,729.8507463,585.2941176,294.8275862,166.66666669999995,304.1666667,283.8709677,30.52631579,10.34482759,59.92366412,7.961783438999999,31.5018315,20.93023256,4.597701149,4.777070064,9.302325581,30213.83475,38376120.8,38.37612152,0,0,0,18123.16871,24357.02693,2594.114518,13,63,0.89,1.0,1.0
14,605,591,275.198808,140.521401,0.122584,43.95450200000001,43.831918,14.370787,6.8401809999999985,9587.692854,22463.77016,12876.0773,16150.44927,2958.383269,60.844961,8494.587562,8433.7426,4934.875089,1889.818415,853.9622320000002,8486.638918,7632.6766849999985,5202.886446,1552.137619,8.252481,7373.173659,7364.921178,2711.723471,1502.392709,7.431604737000001,7.083333333,8.235892222,93.44391785,96.72131148,96.111665,422.5274725,443.7908497,416.6666667,147.36842109999995,267.1641791,183.7837838,35.9399684,11.20879121,65.11839709,6.573426573,27.41774676,17.81818182,5.934065934,3.076923077,10.18181818,39859.07537,72081002.37,72.08100128,0,1,2,14613.20972,4540.319173,2908.630915,9,79,1.0,1.0,1.0
270,1981,1711,993.310401,323.735501,0.122584,55.30733100000001,55.184747,22.299872,8.237832000000001,45673.04727,72445.01559,26771.96832,57016.94593,5797.104272,16254.1862,46678.97209,30424.78589,35988.37255,7181.387035,15908.68269,44401.95402,28493.27133,34057.14168,6276.398689,9495.204104,40970.42162,31475.21751,26542.97871,7338.794836,10.79559364,9.788854275,9.092428547999999,100.8111097,99.90312759,96.13178168,206.0090703,251.2729844,331.15808819999995,68.65942029,164.5378151,232.2939866,43.50497726,13.58757062,74.16274564,8.434409405,28.40517948,17.59953837,6.97740113,3.993282329,8.366993653,146698.3261,824711668.1,824.7116699,1,4,16,12536.60146,7633.052536,5719.281589,31,151,0.5,0.7,0.68
8,2406,2398,584.4766559999998,501.371544,0.0,67.63073,67.63073,17.871719,9.768683,38796.40637,61388.74,22592.33363,50146.75812,4748.016656,12.613093,12344.49044,12331.87734,5449.9854380000015,3108.362806,1963.003576,26157.30003,24194.29646,12699.0186,5751.36638,197.889584,25385.42793,25187.53835,10708.40543,6290.550642,11.16703366,11.66370634,11.15415658,97.3308504,96.68122271,93.65426696,230.9859155,202.1573604,225.6150507,96.16613419,119.2727273,178.7401575,42.58224705,15.23323615,77.23435226,10.55408971,29.91559862,20.06269592,7.288629737999999,4.673954014,10.65830721,79038.1516,213060012.4,213.0600128,0,3,6,13087.01589,4278.443604,5390.354575,231,1185,0.19,1.0,1.0
-1,609,610,181.612339,141.751319,0.122584,37.325043,37.202458,12.165306,7.659461999999999,36635.181,41137.47186000001,4502.2908579999985,38687.83015,1076.910638,10.310489,2643.466204,2633.155715,873.4160509999998,567.480701,10.251293,3582.06094,3571.809646,1445.27345,841.3988009999998,5653.168111,9855.256288,4202.088177000001,7595.445367,970.231107,10.26086957,8.255159475,8.678500986,99.65277778,102.661597,113.0252101,203.3898305,263.6363636,318.1818182,115.38461540000002,263.1578947,445.4545455,41.66666667,4.166666667,69.96197719,9.239130435,34.45378151,19.51219512,1.666666667,4.891304348,4.87804878,14884.59829,13250285.7,13.2502861,0,0,0,8719.916492,9362.773243,1466.941185,13,70,0.97,1.0,1.0
-7,268,275,92.503682,53.710338,0.0,26.819427,26.819427,6.954341,4.672917,5115.500144,11640.25239,6524.7522469999985,8822.842601,1492.754051,728.8947410000002,8461.1528,7732.258059000002,5525.728738000002,1678.663287,39.098335,9394.587696,9355.489361,3904.551171,2035.251197,17.170478,4147.928403,4130.757925,2091.475694,1051.28376,9.155402167,10.6,10.57542768,96.81132075,95.38188277,93.45618654,273.82198950000003,215.3516295,259.6507353,92.99610895,197.8552279,221.7171717,40.67924528,12.9406308,73.25044405,10.45101843,28.33772095,18.04910418,6.07606679,4.655674103,9.820836098,37392.62871000001,66773380.17,66.77337646,0,3,12,6869.146164,3768.088957,3236.818326,38,216,0.72,1.0,1.0
353,2054,1701,1104.827885,316.885899,0.0,62.070637,62.070637,23.241399,8.891302,24106.15473,49696.66231,25590.50758,36626.40707,5707.099271,8629.208315,26972.65349,18343.44518,17702.19015,4396.39772,18230.48624,41769.74533,23539.25909,31386.414630000007,5162.623392,7815.841811,28405.66425,20589.82244,17405.24839,4757.586411,4.408713693,4.004329004,4.371963914,115.6599553,122.9191797,133.5494327,874.1176471000001,905.4054054,898.4126984,287.23404260000007,293.6170213,800.0,39.14988814,6.285714286,62.72617612,3.461538462,30.79416532,9.473684211,3.142857143,1.730769231,5.263157895,84138.09561,307872050.6,307.8720398,0,0,2,26367.03212,8418.313354,5772.1593969999985,16,87,1.0,1.0,1.0
-4,427,431,105.900824,78.09708499999998,0.0,34.079285,34.079285,7.2162,5.384409,2006.720159,10516.25421,8509.534053,6131.062698,2073.081179,11.619393,4970.185353,4958.56596,1908.789611,1192.7180939999996,9.398468,5579.522913000002,5570.124445,2466.706654,1131.6806,33.174857,5411.494192,5378.319335,2152.382626,1197.322101,10.0207937,10.69113525,11.56554106,94.1838488,95.44598528,94.07310705,168.74172190000004,174.3138058,228.8096161,79.41869599,192.5629291,207.27482680000003,43.61683849,12.84222966,76.77623695,10.19065671,29.97389034,18.78629501,6.362024817999999,4.928085628,9.378629501,44499.38681,55440235.02,55.44023514,0,1,4,5194.8624850000015,15202.783980000002,2508.297024,74,378,1.0,1.0,1.0
-3,1171,1174,284.549598,231.786131,0.0,40.955093,40.955093,12.486719,8.217516,63583.29585,75828.22383999999,12244.92798,69381.03757999999,2506.287082,18.724582,13495.54361,13476.81902,5960.540875,4012.912606,32.153329,18657.84561,18625.692280000007,7749.167006999999,4718.351946,23.806904,13482.557969999998,13458.751069999998,5451.495234,3881.167378,8.930756056,8.983451537,8.725637181,88.86321627,92.27272727,95.71596244,303.8356164,317.251462,367.0103093,118.3962264,212.0,251.4563107,35.67467652,13.21243523,66.31313131,7.844630617000001,28.57981221,13.96303901,6.476683938,4.112718964,7.392197125,89201.52636,125465611.2,125.4656143,0,1,0,20197.44479,4912.713839,5356.386489,41,191,0.0,0.92,0.93
4,356,352,121.089871,63.338695,0.0,26.379967,26.379967,7.591642,4.729501,2690.855721,10846.60453,8155.7488079999985,6335.799231,2180.244601000001,896.050341,10064.55923,9168.508893,4901.295397,2221.143432,18.147011,5497.803606,5479.656595,1999.469928,1277.31876,38.867241,4750.535145000002,4711.667904,1850.133292,967.356377,9.870212092000001,11.85051834,12.10661529,96.01638124,97.8992629,95.70135747,168.18473380000003,159.82189630000005,197.8249337,103.3018868,168.261563,159.3423019,46.84785307,13.93377483,83.53808354,10.41176471,31.67420814,19.64285714,7.311258277999999,4.470588235,9.404761905,35768.67285,46026436.95,46.02643585,0,2,20,5713.619737,3936.576321,1787.244664,5,21,1.0,1.0,1.0
-3,772,775,221.612712,154.642701,0.0,42.2271,42.2271,13.649952,8.757829,15898.61201,34752.62039,18854.008380000007,24780.65735,4323.87689,12.500521,7071.365636,7058.865115000001,1915.694697,1431.784897,30.379687,7507.769641,7477.389954,2414.312686,1565.143885,11.843665,6060.354096,6048.510429999998,1878.194906,1237.876158,8.227636849,8.381051536000001,8.293075684,95.5613577,96.75657221,98.16513761,374.8478702,365.010352,384.223301,125.7352941,181.25,273.75,38.41383812,11.89464741,65.31239331,8.520648197,25.56840846,17.47269891,5.947323704,3.450078411,7.956318252999999,85002.21874,101527955.2,101.5279541,0,1,4,20496.86492,4692.122054,2885.04028,124,682,1.0,1.0,1.0
74,609,535,285.2027240000001,112.008524,0.245168,35.52752299999999,35.28235499999999,12.760793,6.327806,4348.117363,10870.95505,6522.837689,7754.459593,1609.169541,3222.3798460000007,9038.59584,5816.215994,5871.741905,1224.986401,1115.662744,7952.1270730000015,6836.464329,4703.5192670000015,1550.132111,3264.8224800000007,8896.699202,5631.876722,5919.611353,1177.25676,7.116451017,7.868525896,10.43062201,112.992126,106.5843621,102.5193798,418.1818182,393.6708861,275.2293578,151.11111110000004,197.1428571,195.2380952,45.66929134,13.36206897,68.31275720000001,3.614457831,30.62015504,21.51898734,4.74137931,1.204819277,10.75949367,22590.15536,25553916.52,25.55391693,0,0,0,6649.987308,15341.43215,2967.303592,1,6,1.0,1.0,1.0
583,1897,1314,1272.421242,258.88259300000004,0.387641,46.070198,45.682557,22.999879,8.592478,40764.59814,49406.29411,8641.69597,44794.7962,1826.096427,33168.2477,41702.93184,8534.684134000001,37142.08153,1783.4912780000002,24261.64648,35324.95924,11063.31276,28614.90455,2090.8043,6342.644213000001,23938.66784,17596.02363,13485.87273,3961.043451,14.87603306,11.44726083,6.338028168999998,108.9208633,111.2262522,103.3412888,114.8148148,190.0,405.55555560000005,91.02564103,133.3333333,239.3939394,54.53237410000001,13.72031662,84.28324698,9.426229507999999,34.60620525,10.34482759,8.970976253,4.918032787,6.896551724,58633.91631,87277217.72,87.27721405,0,0,0,18981.44043,2248.823484,5596.529096,3,15,0.99,1.0,1.0
-4,887,891,233.452715,169.572353,0.0,37.005383,37.005383,10.474473,7.046423,69938.1385,77891.74616,7953.60766,74275.83841,1804.96928,16.859802,11380.29154,11363.43174,4811.230591,3243.507103,40.741515,10444.17592,10403.43441,4371.599685,2674.656256,39.800514,11077.47113,11037.67061,4789.561771,2656.9735,10.96449136,9.762728621,10.42328042,94.67538533,98.91838741,95.85492228,222.97593,254.4303797,270.55837560000003,106.6985646,140.0,230.89430890000003,42.03643157,14.77777778,76.15535890000002,9.489993543999999,29.01554404,22.14285714,7.1111111110000005,4.1962556489999985,12.85714286,50478.81732,78330597.67,78.33059692,0,2,4,8972.144988,10046.44449,4172.453921,24,125,1.0,0.92,0.86
-5,138,143,55.709881,28.675823,0.0,30.510712,30.510712,5.560085,4.04844,2889.754326,13945.860380000002,11056.10605,8296.619064,2736.298433,1725.9936059999998,12141.28774,10415.29413,6992.126308,2501.6789120000008,561.543729,12582.42888,12020.88515,6640.007019,2573.730519,121.279481,9993.042556,9871.763075,3785.46553,2046.211762,9.869335557000001,9.139784946,9.988474837,95.20622287,95.57650471,95.9721438,247.5117371,269.7768763,287.2115385,112.345679,188.5644769,246.6480447,40.21345876,13.855150699999998,70.06889050000001,7.968952135,28.04441935,20.53691275,6.522717049,3.648124191,9.32885906,58059.53021,82223014.52,82.22301483,0,3,6,8342.319131,7763.398037000001,2469.073216,83,446,0.79,1.0,1.0
36,1415,1379,445.481379,254.159404,0.0,47.551918,47.551918,15.04779,7.946872999999999,10217.37388,35048.05491,24830.68104,21606.43784,5586.703162,21.850359,24425.8394,24403.98904,8051.5608870000015,5784.868993,17.089973999999998,23061.20259,23044.11262,7480.907768999998,5419.109695,39.738366,25392.17817,25352.4398,8925.855993000001,6089.032944,9.881630864,9.833681723,9.82994608,93.56754922,94.26200565,94.74959612,276.8411713,268.6691312,285.8649789,91.12227806,151.36363640000005,195.7671958,39.51120163,14.08934708,72.65183616,8.57837181,30.71486268,17.75147929,6.872852234,4.106925881,9.270216963,91763.12449,216810727.9,216.81073,0,1,12,18814.00349,6662.554299,3451.586492000001,5,41,0.0,0.8,1.0
186,1190,1004,622.910067,201.287171,0.0,46.779663,46.779663,17.106013,9.25415,50183.87353,67017.81905,16833.945519999994,57449.56054,3946.459451,21239.87012,35463.02736,14223.15724,28328.54342,3061.840619,31490.57409,41011.29565,9520.721564,36280.82325,1868.334144,27458.56488,38902.93647,11444.37159,33282.77772,2592.15455,8.353609084,6.5637065639999985,4.419191919,102.1311475,106.374502,103.5989717,400.0,501.4705882,791.4285714,131.4814815,209.375,400.0,40.0,8.606557377,64.74103586,7.076923077000001,25.96401028,8.910891089,2.868852459,3.384615385,4.95049505,64695.58041,111764078.9,111.7640762,0,1,4,28941.80735,9604.712728,4789.289911,2,12,0.83,1.0,1.0
216,1941,1725,877.588167,316.293832,0.245168,50.781708,50.53654,21.496823000000006,8.687875,39529.45769,62998.95056000001,23469.49288,51782.52819,5304.66316,20686.1603,40269.93593,19583.77563,31692.23523,4090.043741,20141.03762,39869.67273,19728.63511,30726.19214,3893.241545,15933.60804,45337.83236,29404.22432,32413.17921,7234.930719,9.140316206,6.537102472999999,3.553299492,114.8619958,116.5816327,134.9900596,349.7297297,519.8198198,1100.0,127.9069767,153.52112680000005,414.8148148,45.96602972,9.930715935,68.11224490000001,6.179775281,29.22465209,5.442176871,7.852193995,2.808988764,2.040816327,115211.3599,333897847.9,333.8978577000001,0,0,2,29625.90558,12422.91806,5533.292842,3,16,0.0,1.0,1.0
-2,1002,1004,313.88076,189.831829,0.0,44.043045,44.043045,16.40589,8.653797,27225.37758,60656.50264,33431.12506000001,44694.42324,7761.495819,16.782173999999998,13049.81979,13033.03761,3653.73901,2412.512007,31.993563,13045.61088,13013.61732,5188.494748,2724.679455,19.99827,15964.18547,15944.1872,5762.243761,3570.306222,8.85064536,8.406252337,8.811275596,95.89297659,95.08316312,96.49886779,329.9382716,355.0711744,375.4527163,100.2617801,190.8902692,263.9344262,39.33110368,11.80272109,65.33411147,8.552925412999999,26.65040934,17.58169935,5.850340136,4.265297008,8.039215686,138698.4649,354191112.0,354.1911011,1,2,10,10286.07154,16870.16405,2982.620982,108,583,0.0,1.0,1.0
103,1171,1068,619.373821,260.416785,0.0,47.411987,47.411987,20.314364,8.559654,62610.23449,73424.93629,10814.7018,68517.47798,2470.084997,13742.47723,28341.83042,14599.35319,21179.09063,3320.311479,16018.27588,29421.05309,13402.77721,22317.70719,2749.187535,13756.28834,28610.15672,14853.86839,21248.47871,3475.651915,6.543624161,3.655913978,4.0625,112.0996441,112.32876709999998,102.5316456,520.5128205,1088.2352939999996,1123.076923,155.17241380000004,340.0,442.85714289999993,39.85765125,9.821428571,52.96803653,1.724137931,24.6835443,7.692307692000001,6.25,0.8620689659999999,5.128205128,50817.71753,102778679.3,102.77867890000002,0,0,0,23991.28624,6948.998001000001,4591.330674,0,0,0.0,1.0,1.0
169,991,822,397.700041,151.594785,0.0,43.099705,43.099705,14.502907999999998,7.14533,3572.523904,10718.47837,7145.954468000001,7827.91275,1505.529265,3019.816204,11502.608,8482.791793,7577.775709,1786.44907,28.861049,10211.61711,10182.75606,4266.043896,2627.215883,24.352132,6706.048899,6681.696767,2119.536081,1451.824013,9.709207043,9.674648105,9.911330559,91.37112988,91.25800472,90.83867785,235.0789872,226.9581056,268.8315076,71.23341140000002,167.283237,239.6303901,41.21431444,12.76097561,72.50589821,8.866937827000001,29.48692649,17.16580224,6.126829268,4.4334689130000005,8.766939936,49694.63445,83505706.61,83.50570679,2,18,64,3042.97215,4075.815655,1591.786148,11,53,1.0,1.0,1.0
272,1527,1255,675.379138,232.036235,0.0,55.019657,55.019657,20.480522,8.458637,12606.84227,24277.59271,11670.75043,18606.05274,2717.932481,6196.71638,21834.24415,15637.52777,14663.21921,3507.1686520000007,10029.73434,23535.9982,13506.26386,16335.70243,2957.856192,35.394481,8525.677987000001,8490.283506,4493.275071,1835.78875,9.79020979,10.35310734,10.53002979,94.38761777,93.73375291,92.71683288,223.2673267,211.7326057,253.4623976,76.86375321,168.37294330000003,205.1724138,42.85329744,13.85050251,74.33301409,9.423891036,28.6038078,17.591125199999997,7.066582915,4.509479109,7.712625462,53301.29989,131147573.5,131.14756770000002,0,0,18,13346.29089,3451.83629,2935.657257,18,86,0.0,1.0,1.0
257,2374,2117,1013.104514,391.576755,0.17336,61.61780200000001,61.44444100000001,21.701739,8.235971000000001,7012.766351,32909.27969,25896.51333,21175.21409,6513.112796,19.829262,14907.62602,14887.79676,5364.7434,3127.966041,1.448068,11176.46607,11175.018,3697.081602,2390.035796,8.759345,15050.84846,15042.08911,4096.0492159999985,3146.623524,8.913219193,8.80755608,9.362023405,94.22006565,94.5039804,93.2166302,261.7477329,264.6112601,303.9314516,68.17625459,153.9714868,283.6257310000001,43.49935779,11.64698163,73.48438457,8.6875,28.35521517,16.97749196,6.102362205,4.604166667,8.038585208999999,90316.47669,316145355.7,316.1453552,0,5,6,17787.963969999993,19410.486780000007,5002.412854,17,92,0.0,0.95,0.96
64,597,533,218.601908,75.96287,0.0,32.29668,32.29668,7.38081,5.4372370000000005,1235.937399,12086.01656,10850.07916,7285.0102849999985,2316.740862,3838.610265,10998.06575,7159.45548,8279.572136,1522.879286,16.839956,8731.229038,8714.389083,4089.207724,2283.738546,19.083399,8847.517557,8828.434157,3517.763009,1850.367706,11.85767612,13.15468065,12.3857868,97.72298995,97.8535892,98.07526573,145.61286,122.8836701,167.8571429,71.16477273,126.8057785,149.132948,46.29396985,12.27951153,84.13646055,10.6774793,32.993392699999994,18.50239443,5.563093622999999,5.440108126,8.924684371,56002.57388,106615546.4,106.6155472,1,1,16,5473.916353000001,16181.44019,2204.152913,9,75,0.86,1.0,1.0
-3,1168,1171,260.104792,234.612456,0.0,54.12896,54.12896,14.618239,11.019059,43259.74775,65915.24357,22655.49582,57961.73698,5178.937537,12.641274,13869.12627,13856.48499,6271.090402000002,3767.023659,3.219682,10892.16871,10888.94903,4546.665013,2639.6326440000007,10.096219,9555.118296,9545.022077,3243.480042,2100.098602,8.325659914,10.54480287,10.49151422,93.75557538,94.80519481,95.02794097,326.5437788000001,232.1549966,250.7703081,110.4065041,156.5298507,200.0,41.89711567,10.04258339,73.2718894,9.967600533999999,29.97564121,19.59847036,4.755145493000001,4.917095483,9.512428298,111191.98,263027982.8,263.0279846,0,7,22,28724.01003,5733.447509000001,3772.204139,692,3691,0.6,1.0,1.0
157,1135,978,532.757629,199.317463,0.0,45.217941,45.217941,18.619633,7.40924,15.063988,13669.70213,13654.63814,5552.2508659999985,2824.996767,2.266852,14802.60863,14800.34177,5756.385144,3485.726935,7.293985,13066.67317,13059.37918,4130.973949,2988.173004,7.801216,7068.411238,7060.610022,2972.714051000001,1765.3649850000004,8.864295014,8.716352316,8.629071462999999,91.88426821,90.55262354,90.36503856,272.2577588,272.6628151,333.89671360000006,70.42198993,177.08600769999995,286.1290323,41.54577692,11.2900097,69.25022899,8.112363797,28.215938300000005,16.6909621,5.412221145,4.018391384,8.163265306,58509.79386000001,146217906.8,146.2179108,1,4,44,4980.268318,11580.08217,1699.004232,19,79,0.69,1.0,1.0
131,1670,1539,571.1038679999998,303.366415,0.0,58.580086,58.580086,20.637704,9.879086,5367.247913,15142.89453,9775.646612,10109.65779,2348.334121,17.988625,8343.030488,8325.041864,3496.0911,1942.718725,1081.832881,11346.99316,10265.16028,5945.863389,2110.657483,40.653949,9010.595469,8969.94152,3672.776423,1990.880253,8.897485493,10.30469017,8.847817538,99.22928709,99.6582365,99.92138365,274.27536230000004,229.9003322,304.0,95.91836735,227.7108434,198.1651376,44.44444444,17.48554913,74.57279563,8.799266728,28.4591195,12.70718232,8.815028902,4.674610448999999,6.629834254,34154.9717,50011026.78,50.01102829,0,1,0,8305.011755,5023.266967000001,2774.414152,9,42,1.0,1.0,1.0
-4,165,169,76.60613599999998,50.695706,0.0,36.813049,36.813049,8.090193,8.011026,12359.70543,16144.16574,3784.460314,14100.23752,975.216146,21.762269,2974.208622,2952.446354,1071.317788,679.011103,165.771306,3976.664883,3810.893577,1802.045649,822.71879,21.532397,2016.196484,1994.664088,897.1451099999998,385.785085,7.494033412999999,7.605921388,9.42217595,88.56885689,89.8255814,92.1,410.1910828,407.3825503,333.7016575,142.66666669999995,281.1320755,414.2857143,33.93339334,9.283819629,59.30232558,9.967320261000001,25.8,22.09302326,5.305039788,4.248366013,8.914728682,17109.912630000006,8285833.2579999985,8.285833359,0,1,2,13075.41961,6092.034792,1146.243011,39,184,0.96,1.0,1.0
