CODMUNI;MINMDT;MAXMDT;RANGEMDT;MEANMDT;STDMDT;MINPENDI;MAXPENDI;RANGEPENDI;MEANPENDI;STDPENDI
31065;291;439;148;351.402416;38.700674;0;25.979551;25.979551;2.679293;2.485761
31066;303;465;162;372.392418;40.366124;0;32.242634;32.242634;3.524414;3.935178
31069;371;873;502;479.530844;92.854594;0;30.319332;30.319332;5.336442;4.965758
31067;326;489;163;393.095238;34.481363;0;25.82024;25.82024;2.518077;2.935701
31070;256;342;86;293.512297;27.960192;0;5.170826;5.170826;1.196434;0.956226
31071;659;1413;754;984.978972;168.703548;0.520068;43.007221;42.487153;12.624245;8.188533
31068;290;665;375;377.71222;57.541293;0;13.000551;13.000551;1.920945;1.592864
31079;466;756;290;567.385072;48.481606;0.346717;21.151239;20.804522;8.311604;4.134709
31072;362;515;153;417.107841;30.004345;0;12.49999;12.49999;1.808655;1.683362
31073;533;1111;578;754.239193;158.82686;0;50.186085;50.186085;14.450827;8.771902
31106;242;366;124;293.674946;27.384613;0;10.886733;10.886733;2.369809;1.81494
31107;271;459;188;340.375709;49.565962;0;30.487574;30.487574;2.973811;3.90654
31074;341;870;529;497.602528;106.188378;0;31.681427;31.681427;8.650016;5.496562
31075;369;969;600;521.800926;138.658449;0;50.85479;50.85479;14.261233;11.820264
31090;275;1037;762;667.285981;169.364212;0.775246;41.22171;40.446464;20.554417;7.495199
31076;379;1029;650;565.467448;143.13704;0.122584;30.574017;30.451432;7.085356;5.24423
31077;312;616;304;378.473927;48.38686;0;14.748757;14.748757;1.691662;1.683343
31078;230;328;98;259.187628;20.421834;0;4.783777;4.783777;0.941306;0.678398
31080;369;1019;650;479.070974;114.319964;0.122584;28.601461;28.478877;4.850083;4.595549
31081;150;1059;909;577.229919;245.747703;0.122584;40.099682;39.977097;16.983456;7.722267
31082;45;783;738;356.823102;157.019481;0.17336;43.421322;43.247962;18.276724;7.913458
31083;368;867;499;469.231231;139.681439;0;39.310394;39.310394;10.151666;10.889145
31084;482;1270;788;643.955998;162.717445;0;48.045364;48.045364;10.765758;8.516323
31085;373;1109;736;686.055663;246.479902;0;49.624352;49.624352;8.01798;8.922152
31086;430;971;541;599.05786;115.157097;0;32.433819;32.433819;9.572446;6.934303
31087;128;509;381;297.408451;103.42616;0.245168;36.957043;36.711875;16.776677;7.593239
31088;433;1131;698;578.185526;174.788621;0;39.397305;39.397305;7.759655;8.053065
31089;392;684;292;474.422555;53.74625;0.17336;24.279455;24.106095;6.967893;4.779207
31091;489;1457;968;789.387682;201.775327;0;59.068058;59.068058;16.540287;10.230648
31097;399;859;460;483.169231;62.99671;0;31.807579;31.807579;8.207143;5.176778
31092;536;1441;905;906.000618;144.458436;0.122584;41.020195;40.897611;14.232335;7.784433
31099;483;709;226;573.304061;50.707276;0.122584;27.861546;27.738961;7.054974;5.148737
31093;729;1316;587;1031.5717;143.948088;0.122584;36.945911;36.823327;12.508677;6.401963
31094;440;984;544;624.075269;130.256433;0.17336;29.461857;29.288497;9.547281;6.565935
31095;689;1391;702;1013.608438;156.093352;0.520068;38.121586;37.601518;17.438181;6.827443
31096;492;760;268;597.874224;54.33891;0.367749;28.858622;28.490873;10.770179;5.302291
31098;441;1333;892;771.375801;175.753988;0;40.020294;40.020294;15.689724;7.078371
31102;250;1129;879;716.1785;178.268985;0.441976;48.294022;47.852045;20.620116;8.134187
31103;430;1031;601;729.663768;147.322297;0.245168;32.67939;32.434222;11.444152;6.136426
31104;286;501;215;370.9242;46.327469;0;31.42947;31.42947;3.945997;3.418761
31108;236;637;401;339.37737;73.956519;0;25.742975;25.742975;4.52873;3.788069
31109;415;1032;617;558.690204;128.177455;0;37.60511;37.60511;6.265102;5.51155
31110;346;812;466;467.704375;87.318174;0;38.08099;38.08099;9.429128;6.425906
31111;614;1247;633;871.889913;131.683448;0;39.797787;39.797787;15.510387;7.855172
31118;622;1247;625;950.062722;108.328735;0.122584;38.4632;38.340615;8.955088;5.329576
31119;642;1214;572;855.408121;121.971631;0.122584;43.105759;42.983174;17.460896;7.810102
31121;350;1009;659;589.886824;118.606282;0.387641;45.18005;44.792409;13.348299;5.599492
31120;404;1225;821;726.106019;199.208769;0;38.238747;38.238747;10.399328;6.336711
31123;455;1414;959;799.943855;245.699468;0.122584;55.829086;55.706502;14.262198;9.890325
31124;546;1079;533;745.539854;112.175608;0;32.173031;32.173031;10.390364;6.115655
31125;438;946;508;556.617227;79.939216;0.122584;28.69187;28.569285;6.70015;4.675586
31126;461;1055;594;666.643844;114.752106;0.122584;44.220608;44.098023;12.655535;8.030519
31127;452;1302;850;619.674139;181.638857;0.122584;54.715061;54.592477;12.73123;11.733804
31128;757;2399;1642;1366.564125;318.371201;0.122584;54.397114;54.274529;19.841345;9.199739
31131;402;1076;674;544.501658;111.039596;0;42.630638;42.630638;9.48984;7.491989
31132;497;1344;847;673.552493;139.564007;0;44.565491;44.565491;10.220876;6.7255
31134;809;1250;441;1007.298425;64.527519;0;39.814137;39.814137;10.229956;6.222746
31171;300;536;236;367.617835;52.495938;0;22.453203;22.453203;3.931789;3.332102
31135;411;1054;643;631.237313;126.532946;0.122584;33.136566;33.013982;9.326801;5.455253
31136;460;930;470;653.032915;108.717265;0.17336;32.889206;32.715846;10.947311;5.88278
31137;271;1053;782;693.644277;184.089574;0.122584;40.118896;39.996312;19.176465;7.495046
31172;484;1273;789;717.330604;211.187659;0;46.067589;46.067589;11.370237;9.301696
31138;468;1142;674;655.408615;211.112535;0;41.200016;41.200016;9.902586;8.514225
31139;504;1245;741;757.004799;163.372484;0.17336;49.934341;49.760981;10.63894;8.663478
31142;312;517;205;364.598193;34.075008;0;28.439754;28.439754;3.197748;2.472308
31143;656;1097;441;799.211879;69.68698;0.122584;36.23542;36.112836;12.241277;9.038864
31144;283;1181;898;726.427896;145.134031;0;54.560078;54.560078;11.622535;7.481189
31149;188;1071;883;671.722358;163.144472;0.245168;44.668316;44.423148;18.272124;8.056798
31150;479;1036;557;738.129585;117.866627;0.122584;30.966839;30.844254;10.265198;4.759016
31151;485;976;491;667.949672;98.736318;0.17336;29.67309;29.49973;10.412555;6.198727
31152;318;510;192;383.615277;35.997264;0;23.91543;23.91543;3.274809;2.928028
31173;367;491;124;408.691871;25.114863;0.122584;11.210196;11.087612;2.079922;1.822621
31153;19;809;790;319.487703;165.965499;0;45.85144;45.85144;18.208343;7.722954
31154;700;1217;517;938.283566;110.334023;0.122584;36.360088;36.237504;11.44687;6.788814
31156;494;1041;547;667.530907;112.368659;0;33.413536;33.413536;11.432918;6.75329
31157;307;470;163;359.328668;38.927519;0;20.241287;20.241287;3.432131;2.970303
31164;310;465;155;358.511755;31.174604;0;15.175596;15.175596;2.055958;2.371231
31158;441;1041;600;607.264646;132.750743;0;44.322811;44.322811;10.616581;8.046888
31159;417;1338;921;652.9213;222.581112;0;55.599968;55.599968;11.815684;9.71462
31160;411;824;413;508.268581;109.438125;0;26.940453;26.940453;4.338249;4.522859
31165;319;522;203;379.639404;42.576912;0;20.541622;20.541622;2.591615;2.617733
31166;477;1078;601;615.728817;105.596395;0.274105;40.186188;39.912082;8.033837;6.292259
31167;318;510;192;379.448049;32.461342;0;23.934694;23.934694;3.837229;2.945454
31168;442;1001;559;552.693982;95.198795;0.122584;57.034367;56.911782;7.683688;8.715243
31169;264;384;120;283.738226;26.77879;0;29.311945;29.311945;1.627484;2.845068
31170;605;780;175;663.533163;38.904369;0.660109;25.810572;25.150462;7.752689;5.974965
31178;300;427;127;337.817875;20.991095;0;22.1555;22.1555;1.965819;2.087189
31179;325;648;323;398.339535;63.750019;0;26.987755;26.987755;4.312679;4.807606
31180;382;541;159;432.020408;32.398483;0.122584;10.941157;10.818573;3.688399;2.340775
31181;546;1394;848;790.08829;156.669502;0;46.232094;46.232094;13.324335;7.705279
31182;577;1183;606;819.565249;145.979043;0.822266;43.888447;43.066181;12.284758;7.907356
31183;353;518;165;410.647445;28.225898;0.122584;23.129831;23.007247;5.207042;3.616167
31189;520;1129;609;691.836902;129.922849;0.122584;47.140781;47.018197;14.197645;8.584148
31190;500;685;185;572.273717;45.374883;0.245168;21.829449;21.584281;6.771568;4.57029
31192;511;1096;585;709.406397;139.684177;0.122584;25.77956;25.656976;8.380899;5.468396
31191;331;467;136;390.753428;26.483876;0;17.767935;17.767935;2.402004;2.253371
31193;377;952;575;466.062707;123.708678;0;26.321079;26.321079;5.31224;4.983418
31194;397;1244;847;661.152958;183.258151;0.122584;45.525528;45.402944;14.500044;8.627324
31196;711;1210;499;969.320366;150.087352;0.17336;42.4151;42.24174;14.128532;8.839164
31195;726;1408;682;1032.878344;139.208045;0;40.904079;40.904079;16.367206;7.792927
31200;355;566;211;432.701609;35.344097;0;17.291166;17.291166;3.446673;2.053007
31201;401;606;205;435.636364;23.15571;0;28.610542;28.610542;3.071918;3.332988
31202;275;464;189;337.85302;50.161783;0;27.616789;27.616789;3.44621;3.661854
31203;577;1130;553;837.728579;99.541886;0.17336;34.488853;34.315493;13.308403;6.290457
31204;400;839;439;562.141388;88.039779;0.122584;37.092136;36.969552;7.14477;6.090172
31205;334;682;348;394.355151;68.314281;0;24.623116;24.623116;3.431368;4.119782
31206;329;911;582;472.100996;126.794081;0.122584;38.441929;38.319344;8.130021;5.694523
31207;432;638;206;512.011353;40.681698;0.122584;24.715069;24.592484;5.59771;3.383719
31208;234;340;106;274.337816;24.071894;0;8.289145;8.289145;1.236841;1.086329
31209;438;1354;916;744.254149;225.883125;0;53.141834;53.141834;10.217983;8.227199
31210;664;1574;910;1001.090047;218.310217;0.505416;47.276577;46.771161;18.589951;7.763472
31211;894;1550;656;1121.486789;168.194439;0;39.220394;39.220394;15.691186;8.912674
31212;395;724;329;475.324703;58.07397;0.122584;31.381908;31.259324;6.008378;5.616698
31215;289;461;172;346.936431;45.832011;0;16.947025;16.947025;2.972605;2.768126
31217;377;885;508;568.758358;113.760145;0;26.051376;26.051376;7.411735;4.866727
31216;381;845;464;465.930593;66.73462;0;29.553989;29.553989;4.686767;4.814515
31229;452;693;241;569.316106;63.017548;0.122584;22.683508;22.560923;5.590472;3.823226
31219;383;588;205;465.344287;35.175571;0;22.007839;22.007839;5.289712;3.511076
31220;311;456;145;356.376281;27.883972;0;24.204155;24.204155;2.670261;2.759015
31221;107;607;500;244.880249;108.870175;0.122584;44.935558;44.812974;15.65204;8.814157
31222;666;1383;717;953.142601;157.456265;0.441976;36.981064;36.539087;17.345159;7.050842
31223;299;418;119;346.989011;39.670136;0;18.864878;18.864878;2.665246;2.698787
31230;533;1390;857;792.804952;186.303912;0.245168;50.707737;50.462569;12.894166;8.251009
31224;331;541;210;417.097201;43.112206;0;27.067917;27.067917;3.753711;3.179769
31225;475;702;227;563.963252;44.691441;0.274105;25.922039;25.647934;6.722478;5.714758
31226;78;1053;975;383.496642;186.166805;0.122584;42.552162;42.429578;20.885706;7.934374
31231;390;588;198;456.046832;30.803376;0;23.41721;23.41721;5.981034;3.636789
31232;244;728;484;340.590922;83.898678;0;22.266983;22.266983;2.791248;2.837164
31227;324;642;318;426.55352;57.872111;0;26.320017;26.320017;3.694695;3.055467
31228;474;1132;658;657.851507;168.442469;0.122584;47.565022;47.442437;10.067969;8.153638
31233;357;386;29;370.012259;6.679675;0;3.552508;3.552508;1.034533;0.563754
31234;432;743;311;530.455908;60.75965;0.122584;16.621843;16.499259;5.523723;2.761073
31237;512;1236;724;685.015176;126.23377;0;35.059185;35.059185;9.052307;6.318241
31235;348;911;563;593.063227;104.039789;0.122584;29.581444;29.458859;9.57313;5.475462
31236;509;1127;618;670.514411;114.609231;0;35.492943;35.492943;9.476283;7.270169
31241;451;1448;997;797.140321;192.287735;0.122584;46.955898;46.833314;13.451408;7.397019
31242;426;895;469;545.429811;96.614613;0;28.75205;28.75205;7.540979;6.108935
31243;480;665;185;530.115431;34.52889;0;26.742605;26.742605;6.499664;5.147988
31244;204;974;770;585.34191;210.770171;0.441976;37.545372;37.103396;18.621872;7.387564
31245;711;1620;909;1119.177698;204.910739;0.441976;46.630867;46.188891;23.78678;8.004063
31247;819;1907;1088;1182.477579;183.917737;0.245168;42.949371;42.704204;17.843834;7.51742
31255;462;864;402;608.351921;83.353564;0.17336;28.046066;27.872706;8.637832;5.805141
31248;231;1494;1263;835.289693;265.826267;0.714748;44.88039;44.165642;22.566408;7.693455
31249;256;455;199;328.360473;56.564993;0;22.034866;22.034866;3.103393;3.180039
31256;711;1377;666;1059.989278;128.810911;0.346717;42.091732;41.745015;15.503638;8.272961
31250;15;872;857;250.233944;142.273017;0.122584;38.648029;38.525445;15.414457;7.434729
31261;417;1272;855;651.910394;188.042198;0;54.86005;54.86005;14.280659;9.170479
31251;339;835;496;444.384682;76.294009;0;23.470154;23.470154;4.146078;3.517799
31252;698;1503;805;1024.358124;174.229875;0.441976;43.984638;43.542662;17.917098;7.394413
31254;269;371;102;290.054734;16.90344;0;16.210253;16.210253;1.631704;1.666366
31257;389;718;329;486.297274;64.254743;0;21.242069;21.242069;5.374892;3.429163
31258;422;551;129;443.538462;27.389495;0.122584;25.402721;25.280137;5.06464;6.521933
31259;56;659;603;270.177419;125.160045;0.441976;44.703568;44.261591;18.245084;7.93189
31260;384;1470;1086;854.993562;239.023976;0;48.616009;48.616009;6.732857;5.653056
31262;368;871;503;528.565068;113.910117;0;33.444668;33.444668;11.021845;6.089881
31263;187;1021;834;532.134254;189.784008;0.17336;45.767696;45.594336;21.635825;8.220139
31264;111;604;493;270.151899;127.267474;0.346717;32.084976;31.738259;12.025284;6.861734
31265;523;1129;606;645.0459;108.99054;0.122584;37.170956;37.048371;8.228298;6.965259
31901;397;449;52;425.837321;15.072785;0.122584;11.04265;10.920066;3.619365;2.619947
31906;400;468;68;424.885505;14.42268;0;13.959085;13.959085;2.936943;2.387056
31902;407;877;470;495.116971;100.416526;0;35.905033;35.905033;6.534552;6.580166
31903;424;818;394;513.688776;108.256381;0;31.155193;31.155193;9.415074;9.025081
53067;997;1375;378;1176.735604;89.109453;0.274105;28.424772;28.150667;10.682391;5.861584
31904;431;1067;636;584.109689;142.092172;0.367749;44.34486;43.977111;16.680167;11.227284
31905;451;595;144;496.441542;27.197048;0.122584;15.433277;15.310693;3.51067;2.246894
53068;531;836;305;645.378007;68.555103;0.274105;38.157021;37.882915;16.652634;8.230068
53069;657;757;100;702.178571;23.563067;4.075384;23.461002;19.385618;12.103437;4.927173
53070;603;706;103;640.785714;29.102476;2.167709;11.04265;8.874941;6.958683;2.699476
53078;237;646;409;379.131541;76.463638;0;31.987995;31.987995;3.784331;4.090107
31907;397;503;106;446.991848;21.338688;0;24.325285;24.325285;3.954097;4.288355
31908;559;844;285;619.780684;52.814281;0.17336;33.823978;33.650618;7.427066;5.950051
53059;579;627;48;597.183486;10.200886;0.122584;12.716622;12.594038;2.888342;2.04953
53060;621;934;313;754.334262;70.681322;1.666861;22.241179;20.574318;11.95993;4.093499
53061;687;765;78;732.251908;18.24864;0.69341;13.15055;12.45714;4.805374;1.953517
53062;453;517;64;476.704348;14.325395;0.346717;8.138752;7.792035;3.431998;1.498469
53080;942;1372;430;1146.594689;87.270317;0.17336;29.837849;29.664488;9.048095;5.179364
53081;465;1248;783;851.904731;153.325281;0.17336;44.167568;43.994208;10.660392;7.027867
53063;876;1161;285;980.617683;53.638291;0.122584;45.014961;44.892377;4.141873;3.471284
53064;652;793;141;729.451613;43.329822;8.005512;25.476685;17.471172;19.071881;5.278382
53065;491;793;302;680.18254;84.13702;0.660109;37.675266;37.015157;21.890889;11.783331
53066;669;935;266;774.339623;62.532314;0.490327;30.802132;30.311805;16.597097;6.286352
26167;556;645;89;592.854466;17.973036;0;14.357878;14.357878;1.845486;1.996975
26101;901;1469;568;1172.462489;132.258252;0.892357;28.012859;27.120502;11.328072;4.236602
26001;462;1182;720;624.410102;147.710352;0.122584;43.898144;43.775559;8.310933;6.273484
26022;511;665;154;566.908618;39.236507;0;17.273874;17.273874;3.044282;2.875007
26012;792;1463;671;1125.069336;140.709543;0.274105;32.407776;32.13367;13.26733;5.421677
26013;464;499;35;481.962111;7.917106;0;8.877783;8.877783;1.188597;0.903742
26015;506;752;246;583.033926;56.754214;0.17336;21.423571;21.25021;4.708324;3.642073
26026;527;950;423;632.107143;72.943291;0.122584;26.440758;26.318173;6.652004;4.395662
26031;553;800;247;621.706997;54.914406;0;25.179705;25.179705;7.619406;5.508523
26117;300;473;173;359.074361;31.152207;0;18.344946;18.344946;2.74414;2.579984
26118;821;1242;421;1009.033223;97.049387;0.245168;45.987999;45.742831;14.065582;7.359501
26168;377;523;146;437.7505;30.028724;0;19.726629;19.726629;3.191548;2.897814
26016;560;872;312;652.618161;64.559209;0.245168;23.187363;22.942195;6.105927;4.586737
26169;882;1523;641;1115.276438;128.45339;0.367749;39.068352;38.700603;15.858788;6.664555
26144;569;936;367;726.384154;73.992394;0.274105;39.827587;39.553482;7.431259;5.382085
26147;750;1224;474;928.553763;99.415402;0.122584;35.906582;35.783997;15.184843;6.878458
26148;496;577;81;519.015672;13.717041;0;12.617205;12.617205;1.674953;1.674562
26152;577;680;103;613.131783;19.95296;0.122584;10.724986;10.602402;3.70599;2.387297
26153;932;1342;410;1167.791789;84.674513;0.625037;27.784781;27.159744;11.776333;5.000909
26154;408;531;123;432.228412;21.738524;0;19.807741;19.807741;3.602195;3.898536
26160;438;565;127;486.390281;27.645905;0;11.126451;11.126451;1.987162;1.740348
26161;765;1493;728;1029.947937;156.236016;0.274105;33.674179;33.400074;11.892086;5.637609
26170;351;517;166;408.16012;29.128233;0;18.019516;18.019516;2.845892;2.49723
26171;662;1278;616;843.45857;150.196628;0.441976;26.089439;25.647463;7.884078;5.591385
26172;725;1294;569;932.961661;154.605929;0.6129;29.304308;28.691408;9.543585;5.649473
26173;782;1140;358;901.139616;71.925971;0.17336;24.556772;24.383412;6.03783;5.011003
26062;563;985;422;759.068189;113.754197;0;39.712444;39.712444;8.08267;7.104831
26063;501;651;150;560.029863;34.824753;0;12.740926;12.740926;3.894018;2.351212
26067;963;1572;609;1233.268928;116.059078;0.892357;30.483603;29.591245;13.755103;6.171359
26068;434;554;120;487.48547;28.493758;0.122584;29.728596;29.606011;4.949483;3.893827
26074;568;706;138;648.439497;22.297545;0;18.586605;18.586605;2.28778;2.406204
26006;418;584;166;471.772666;31.987138;0.122584;25.216215;25.093631;2.958037;2.975009
26020;345;727;382;465.24994;68.539522;0;20.050999;20.050999;4.527939;3.39888
26075;485;701;216;566.574678;51.212188;0;21.203039;21.203039;3.93698;3.615967
26024;548;679;131;602.864434;23.948209;0;12.785528;12.785528;1.1629;1.145572
26025;528;645;117;574.479735;31.326844;0;14.606798;14.606798;3.450774;2.912119
26002;325;499;174;387.701865;42.722861;0;35.61451;35.61451;3.779172;3.984896
26023;549;819;270;649.159617;52.178091;0.122584;16.455864;16.33328;4.745185;2.613614
26003;569;1180;611;774.126922;116.688737;0;36.503269;36.503269;10.122941;6.164919
26007;317;536;219;391.197539;53.035001;0;39.395302;39.395302;5.394035;5.323566
26004;932;1762;830;1318.231699;170.383757;0.387641;37.515957;37.128316;15.408265;5.860917
26005;464;1137;673;595.775395;129.584189;0;32.496468;32.496468;6.607752;6.511565
26008;281;617;336;371.13731;57.78883;0;17.280027;17.280027;2.48656;2.28852
26009;538;699;161;585.604938;32.331616;0.122584;22.12536;22.002776;3.833987;3.304054
26010;533;692;159;593.826042;31.547648;0;11.280622;11.280622;3.038938;1.736222
26011;258;1094;836;406.814832;155.933557;0;23.370228;23.370228;2.934267;3.258303
26014;566;2061;1495;1082.484199;275.333922;0.122584;56.310162;56.187577;19.494049;8.597731
26017;604;1380;776;931.780498;158.545243;0.245168;43.802589;43.557422;15.067536;6.84515
26021;370;1077;707;581.84972;151.799341;0;30.398512;30.398512;6.711691;4.928511
26018;370;1427;1057;652.934816;182.687394;0.122584;34.253086;34.130502;7.131602;5.739615
26019;331;428;97;354.273408;19.538739;0;14.64256;14.64256;1.880003;2.357285
26027;637;1632;995;981.333482;277.445343;0.17336;38.161354;37.987994;14.990785;10.6056
26037;512;1260;748;745.013712;159.204625;0.122584;25.142426;25.019841;9.014556;5.019185
26028;531;1327;796;792.104083;178.970668;0.441976;26.334492;25.892515;7.782666;4.593634
26029;711;1248;537;950.018195;126.470767;0.784876;26.917675;26.132799;11.624506;4.527902
26030;650;903;253;745.172363;62.567883;0.274105;20.11775;19.843645;7.130409;4.070244
26032;691;1843;1152;1308.34919;229.500013;0.505416;48.642242;48.136826;21.292889;8.701983
26033;440;618;178;479.941989;26.654625;0.274105;23.682192;23.408086;5.305638;3.433405
26042;483;552;69;505.40404;12.200419;0;11.401929;11.401929;1.279761;1.507331
26034;425;646;221;504.837218;42.655923;0;22.142235;22.142235;3.65474;3.255298
26035;886;1419;533;1098.467199;119.513786;1.096296;30.945454;29.849157;13.66502;5.211098
26076;441;635;194;521.127949;59.914072;0.122584;19.591209;19.468625;4.76969;4.565481
26036;282;617;335;332.397985;43.237455;0;28.900002;28.900002;2.297786;2.787267
26043;516;584;68;541.763421;11.786525;0;8.968261;8.968261;1.151296;1.175909
26038;1020;2017;997;1471.107152;233.423138;0.274105;39.646152;39.372047;17.923076;7.898708
26039;578;668;90;617.398855;15.65477;0.122584;11.364369;11.241785;2.699836;1.931686
26040;618;793;175;691.340366;41.179099;0.122584;11.583403;11.460818;3.512315;1.95031
26041;532;627;95;575.490468;17.658723;0.17336;13.689251;13.515891;4.460764;2.602405
26044;811;1500;689;1175.643607;179.422719;0.775246;33.652901;32.877655;13.523498;5.691676
26045;560;899;339;677.837004;73.894785;0.441976;36.527866;36.08589;8.775063;6.017069
26046;398;775;377;497.951942;68.321801;0;21.391972;21.391972;4.307908;3.56676
26047;448;1098;650;655.981715;107.759378;0;37.652271;37.652271;8.845976;5.317136
26048;532;651;119;601.758383;27.467844;0;10.05451;10.05451;1.530794;1.531431
26049;477;579;102;501.930021;20.268716;0;12.14708;12.14708;2.299013;2.051965
26050;574;805;231;682.078962;49.597153;0.122584;14.86237;14.739786;4.028549;2.859713
26060;673;1519;846;946.183432;213.719866;0.274105;40.785683;40.511577;13.641038;8.636367
26051;486;1140;654;714.474818;155.301048;0.714748;40.436665;39.721916;9.652997;7.056693
26052;548;640;92;593.008876;17.896396;0;7.811954;7.811954;3.330093;1.529891
26053;408;611;203;493.236711;51.496682;0.122584;15.684602;15.562017;3.5111;2.809022
26054;608;1429;821;882.772708;156.603185;0.17336;36.417747;36.244387;13.274666;6.295485
26055;648;1117;469;785.732187;100.386833;0.6129;25.953434;25.340534;6.821846;4.38715
26077;924;1510;586;1243.891566;134.044325;0.441976;27.499872;27.057896;14.171105;5.191954
26056;486;612;126;529.492857;28.358016;0;15.979501;15.979501;2.881173;2.769035
26057;637;1483;846;971.716707;216.289681;0.6129;30.558378;29.945478;11.11114;5.444532
26078;539;773;234;661.474561;54.197702;0.245168;20.574421;20.329253;6.177548;4.068728
26058;741;1627;886;1057.614676;157.814905;0.245168;36.775272;36.530105;13.352612;5.457668
26059;486;635;149;539.869974;33.155721;0.122584;16.024288;15.901704;2.679168;2.537674
26081;836;1166;330;954.247364;64.148573;0.387641;27.013292;26.625652;11.813289;4.619274
26061;793;2266;1473;1369.838603;299.208205;0.245168;44.687496;44.442328;22.172259;8.116254
26064;381;679;298;466.809799;52.871313;0;24.13191;24.13191;4.907729;4.272901
26065;530;944;414;685.091954;110.353329;0.122584;31.897732;31.775147;8.113215;6.150641
26066;408;739;331;503.618947;77.439906;0.122584;20.217478;20.094893;4.523022;3.550363
26069;596;1152;556;723.558027;122.97972;0;24.471786;24.471786;5.315286;4.276418
26070;552;1095;543;782.90889;86.577004;0;27.42239;27.42239;7.69714;4.699796
26071;434;772;338;491.8531;48.979811;0;29.745214;29.745214;4.207991;4.619655
26072;548;1333;785;789.012724;210.356197;0.122584;30.44899;30.326405;10.427981;5.98099
26073;547;643;96;593.591786;16.914997;0;14.781323;14.781323;2.363008;2.154907
26079;489;809;320;569.63445;57.516294;0;18.922157;18.922157;2.799665;2.341216
26080;505;1218;713;742.745626;156.536493;0;27.245806;27.245806;9.852744;5.32113
26082;957;1646;689;1248.369636;128.273837;0.122584;35.152569;35.029984;13.616831;5.578979
26083;460;1240;780;771.195868;225.030431;0;40.648434;40.648434;10.504951;7.034643
26084;405;637;232;473.268479;45.394943;0;21.010262;21.010262;3.528699;3.58289
26086;603;1348;745;939.089014;164.272384;0.441976;30.54635;30.104374;13.867319;5.028423
26087;564;689;125;610.614186;25.52285;0;24.702131;24.702131;3.164394;3.16921
26088;496;1151;655;738.598039;145.860367;0.387641;54.213924;53.826284;18.312665;9.792237
26091;979;2157;1178;1470.056356;200.274586;0;37.019249;37.019249;11.98091;5.607659
26092;595;772;177;655.751116;35.541341;0.346717;14.82909;14.482373;3.361908;2.462178
26089;350;578;228;419.662803;45.623826;0;29.774595;29.774595;3.883612;3.939183
26093;855;2076;1221;1373.510583;264.460594;0;46.15295;46.15295;22.464548;8.581329
26094;714;1294;580;928.267557;139.789989;0.346717;27.001858;26.65514;8.929902;5.197208
26095;565;1548;983;877.128766;237.657142;0;41.819153;41.819153;14.802081;8.784228
26096;500;802;302;599.976449;63.308262;0.245168;20.80175;20.556582;5.293374;3.544895
26100;733;1371;638;947.577876;104.250049;0.274105;32.898212;32.624107;11.34771;5.72875
26098;712;1664;952;1087.984107;177.929593;0.274105;39.750797;39.476692;12.806857;5.48528
26099;371;543;172;457.591622;39.590769;0;26.845234;26.845234;4.098641;3.885264
26102;455;674;219;542.309171;43.525352;0;33.419765;33.419765;4.431754;3.982817
26119;615;1433;818;977.971341;165.033593;0.367749;42.736675;42.368926;14.210058;7.176017
26103;515;1317;802;777.180609;210.677063;0.17336;43.490822;43.317462;11.178258;7.960269
26104;705;1517;812;1004.146505;179.202135;0.548198;32.805489;32.25729;13.592838;5.888077
26105;454;801;347;534.283589;70.192194;0;18.961809;18.961809;4.132786;3.597274
26106;673;1496;823;1118.73953;211.705223;0.367749;41.425941;41.058193;15.701173;6.709914
26107;769;1692;923;1156.477162;176.398132;0.245168;41.046173;40.801005;14.338812;7.384998
26123;406;663;257;503.513008;56.2045;0.122584;16.107122;15.984538;3.14155;2.432546
26108;484;1374;890;795.266105;202.733554;0.346717;27.214577;26.867859;8.076436;4.956267
26109;529;628;99;577.394259;21.88581;0;15.753247;15.753247;3.866047;2.934265
26110;735;1382;647;1022.388949;148.750706;0;43.206158;43.206158;14.176426;6.367286
26111;480;588;108;517.371134;19.930456;0.245168;10.894621;10.649453;3.708197;2.280588
26112;963;1761;798;1324.135979;182.150158;0;30.619366;30.619366;13.155172;5.317576
26138;585;998;413;676.602891;66.117227;0;22.853254;22.853254;3.212963;3.396698
26113;840;2089;1249;1285.833424;245.791724;0.387641;39.301189;38.913549;18.557759;7.326984
26114;634;1414;780;1050.737611;194.595782;0.892357;31.811855;30.919498;15.260769;5.871951
26115;830;1481;651;1134.076037;138.842035;0.441976;30.635769;30.193792;13.40235;5.267736
26120;381;1139;758;604.880813;165.007908;0;25.554775;25.554775;5.345267;4.477594
26121;868;1405;537;1091.670961;104.964342;0.784876;30.162863;29.377987;12.603826;5.04532
26122;993;1741;748;1345.716696;219.489463;0;32.226265;32.226265;13.065562;6.500825
26124;417;1162;745;559.841876;120.003106;0;36.197544;36.197544;6.654152;6.2498
26125;274;374;100;297.611015;23.381315;0;9.985415;9.985415;1.287587;1.217803
26139;546;634;88;602.780317;21.003613;0;10.376597;10.376597;1.630783;1.692799
26126;665;1342;677;969.71434;129.950995;0.441976;38.584187;38.14221;14.07459;5.604878
26127;491;607;116;551.604831;27.093975;0;14.760397;14.760397;3.128162;2.734718
26128;492;845;353;552.69469;73.576452;0;25.897141;25.897141;4.345649;4.283481
