CODMUNI;MINCARRETN;MAXCARRETN;RANGECARRETN;MEANCARRETN;STDCARRETN;MINDISAUT;MAXDISAUT;RANGEDISAUT;MEANDISAUT;STDDISAUT;MINDISFERR;MAXDISFERR;RANGEDISFERR;MEANDISFERR;STDDISFERR
5217;34.663498;1791.815809;1757.152311;849.11387;387.88275;30808.36132;34991.57161;4183.210285;32811.92692;1060.319986;32249.66343;36438.2753;4188.611867;34256.39111;1061.849328
5222;2068.474605;8801.023353;6732.548748;5256.605953;1640.747842;12259.02315;20352.31198;8093.288823;16215.55635;1819.81375;6340.167813;14038.95892;7698.791111;10218.0131;1850.688818
5218;15977.7835;22139.33389;6161.550393;19174.46963;1599.191756;18794.95544;27809.47381;9014.518377;23589.27662;2018.677048;22291.91699;27937.19822;5645.28123;25127.05254;1238.049853
5219;2074.601942;12501.68541;10427.08346;8927.543413;2836.063437;6751.042417;11753.81263;5002.770216;9487.215673;1194.167549;4522.059949;13676.62233;9154.562382;10791.95951;2380.867216
5220;14.049917;4956.441536;4942.391619;1730.489279;1044.321574;12.164755;5291.800531;5279.635776;2608.262848;1121.899994;33.529129;5099.855703;5066.326574;1980.365939;1026.92752
5221;473.496787;5936.187239;5462.690453;3112.121506;1203.047305;21226.78057;32338.75006;11111.96949;27572.88678;2732.311003;24151.80837;35699.95966;11548.15129;30715.01333;2795.520467
5224;167.720242;3026.341879;2858.621637;1702.460905;601.806533;16446.32778;20811.23058;4364.902801;18899.04361;921.793172;18939.61206;23431.58425;4491.972191;21021.77405;960.398904
5225;5698.681781;11721.6582;6022.976423;8733.950541;1412.241388;18040.44289;24658.27106;6617.828167;21233.95655;1704.982278;19435.32048;26119.49002;6684.169537;22668.92941;1709.785045
5226;33.568708;3603.720696;3570.151988;1302.328014;721.632313;18354.56583;23214.20328;4859.637457;21090.80352;1131.483172;21157.45555;26111.28005;4953.824497;23937.79125;1140.133696
42097;5597.829395;11979.46206;6381.632663;9044.770704;1613.476923;5611.756142;12087.27595;6475.519807;9142.60263;1630.073823;1234.91941;4909.943096;3675.023687;3105.82469;800.521438
5227;9408.613755;14348.15864;4939.544881;11782.56932;1065.078364;26285.39362;29029.76294;2744.369318;27594.02482;655.511668;29877.77041;35772.58077;5894.810357;32672.1893;1399.348081
5228;6.251373;5827.022609;5820.771237;2740.873856;1290.892086;24639.85851;34276.62055;9636.762039;29517.16148;2197.073669;26898.41232;36209.53937;9311.127044;31807.75188;2129.663475
5231;9281.028059;17393.12372;8112.095664;14377.41927;1626.947616;9033.886741;14917.52513;5883.638384;12517.33104;1185.116954;9214.890046;15209.28759;5994.397546;12850.00431;1198.79804
5229;35.432271;2773.737539;2738.305268;1177.417816;624.724717;7269.38821;10639.70786;3370.319653;9152.548024;756.284696;2452.635772;8157.608191;5704.972419;5437.57591;1629.452272
5230;636.13829;5160.143759;4524.00547;2805.092331;1095.233905;235.744707;5013.770591;4778.025884;2456.728824;1072.461883;944.372823;5320.927696;4376.554874;3188.399988;1031.443437
5247;17.939016;7685.224359;7667.285342;3777.341641;1732.215193;15091.00432;26360.62883;11269.62451;20729.13584;2325.911389;15590.44404;28483.58185;12893.13781;21912.844;3346.276478
5233;6101.255395;12615.89799;6514.642598;8792.91719;1305.305177;32779.10607;38248.8089;5469.702825;35571.42534;1367.788727;37322.24642;43271.96297;5949.71655;40282.60463;1414.472777
5234;1159.864903;7214.694781;6054.829878;3841.533146;1503.639135;405.236542;6796.455761;6391.219219;3676.524941;1513.698666;1567.785121;7087.283664;5519.498543;4016.632241;1339.270393
5235;14253.5167;20250.96053;5997.443823;17319.59575;1343.945161;5726.972435;11170.54718;5443.57474;8060.13258;1271.049659;6765.414551;12166.41643;5401.001881;9071.59871;1256.270095
5236;69.234388;7528.848481;7459.614092;4241.931826;1586.874309;7495.219346;14986.34026;7491.120917;11179.49441;1660.152439;8631.377567;18102.28404;9470.906469;13120.75583;2307.268166
5237;8568.021127;14949.74974;6381.728612;11852.22521;1546.015215;7986.506976;15002.79766;7016.290687;11440.72735;1581.991893;8692.976879;15258.74394;6565.76706;11921.92993;1519.744099
5238;20.21961;4846.251951;4826.032341;2029.468913;1071.799097;14245.87162;25218.48997;10972.61835;20277.8027;2339.730941;19383.50469;31107.60664;11724.10195;25882.12828;2513.309827
5239;47.612117;12275.92315;12228.31104;5634.983561;2982.370652;8113.532763;33596.43451;25482.90174;19939.84723;4954.153713;15529.7582;38788.28813;23258.52993;25845.26127;4930.417615
5249;15.493173;3933.857247;3918.364074;1920.9211;778.595475;14789.14033;18593.5017;3804.361373;16431.56669;895.214011;17332.61044;20826.87111;3494.260671;19145.11694;813.638385
5240;9894.615875;19681.5184;9786.902525;15077.55673;2196.735171;26210.39024;34039.23434;7828.8441;29861.1259;1838.621459;28591.98104;36146.96172;7554.98068;33664.51924;1708.16626
5241;5.74097;8611.582219;8605.841249;2521.010255;1919.763011;15709.45961;26861.47692;11152.01731;21846.57669;2778.428;17803.55132;28627.91109;10824.35977;22940.39474;2505.477866
42106;9123.973389;12591.77914;3467.805755;11096.1882;801.766229;17779.33937;21668.03713;3888.697759;19756.12495;888.419495;7320.2969;10727.93722;3407.640322;9011.246772;774.664493
5242;2449.299289;9874.821527;7425.522238;6696.073085;1562.102153;3940.847018;10878.50599;6937.658969;7225.858132;1531.004916;4408.851431;10480.93693;6072.085495;6898.108238;1449.238337
5251;2882.888846;10990.0387;8107.14985;6684.054004;1966.579909;24415.42681;32856.13353;8440.706721;28661.68471;1843.228741;24078.80777;33227.95556;9149.147791;28702.9594;1897.801478
5265;1767.903639;8159.904536;6392.000897;4501.183919;1403.370439;2042.668418;7927.45339;5884.784972;4727.377128;1354.254841;3425.890011;9029.30883;5603.41882;5864.835463;1215.684336
5243;1171.153812;6798.040643;5626.886832;4334.814259;1176.237862;3361.325645;10775.00358;7413.677934;7471.243592;1834.640662;2094.869662;11228.81982;9133.950157;6338.713398;2223.130726
5244;3358.162977;7813.949553;4455.786577;5684.542399;1085.357218;19252.07815;23968.79714;4716.718984;21404.94427;1133.770278;22660.72806;27277.18447;4616.456412;24662.6878;1124.340582
5245;41.307004;10411.98846;10370.68146;4911.768151;2587.791232;3675.341907;13698.24702;10022.90511;8993.307494;2076.107278;189.670788;13313.77949;13124.10871;5773.9329;3032.332979
5246;4192.864732;12210.87051;8018.005776;7285.732471;1812.378555;28828.06881;33658.08954;4830.020732;30929.88963;1100.230579;30295.97373;35394.4252;5098.451468;32384.0654;1187.892202
5252;6483.895846;13054.03688;6570.141031;9537.641324;1633.099384;15436.62561;21167.75264;5731.127032;18576.70002;1197.24095;16195.70355;21956.41;5760.706443;19207.82702;1199.327996
5253;186.287218;5373.760469;5187.473251;2705.718087;1083.701305;7016.204466;10964.64137;3948.436906;9228.178288;922.372942;4265.730641;9497.543871;5231.81323;7232.341323;1133.392364
5254;139.123524;4170.394948;4031.271424;2394.229857;739.4393;2316.110631;7790.686163;5474.575532;5150.850313;1263.136233;1255.118468;7528.581225;6273.462757;4681.572;1405.66014
5256;1730.263452;8417.11418;6686.850728;5049.199596;1651.816361;4190.2872;9018.187161;4827.899961;6628.933358;1184.843925;2277.071946;8955.513658;6678.441712;5516.525641;1617.953773
5259;17406.6437;22301.50474;4894.861042;19808.04152;1205.331859;9061.785813;14039.87528;4978.089462;11588.48638;1270.684021;10264.20697;15139.33803;4875.131065;12820.62552;1243.054222
5257;863.29682;8731.496651;7868.199832;5022.893344;2077.596647;34262.28257;43099.97208;8837.689511;37980.68045;1794.895848;36134.02593;45150.89198;9016.866052;39982.77447;1643.125172
5258;2377.126848;8963.467269;6586.340421;5469.477181;1579.642437;7992.20525;11997.68865;4005.483398;10460.37694;876.562869;5031.277473;11554.06706;6522.789585;8167.993553;1555.838835
5262;13.60038;5641.884054;5628.283674;2479.185098;1182.096211;32958.31262;41305.377;8347.064376;37670.80341;1983.042327;36340.12137;46457.64565;10117.52429;41852.10857;2434.841692
5263;38.361345;6746.863745;6708.5024;3048.106518;1652.373724;28953.43443;39238.75214;10285.31771;33972.47923;1965.942301;31157.5864;39625.46849;8467.882084;35584.37436;1681.987511
5267;7708.83655;21212.53097;13503.69442;13871.50003;3597.984623;29561.39846;39362.26296;9800.864501;35062.14348;2423.965541;32698.21938;41584.41913;8886.19975;37745.40746;2149.794473
5901;4921.651885;19255.44578;14333.79389;12527.65206;3862.381276;33211.66651;43871.37709;10659.71058;38642.39211;2383.813662;35638.96555;45912.836;10273.87044;40553.77019;2368.001601
5902;9.93657;12766.92673;12756.99016;4762.737124;3607.150972;1356.842611;14767.82222;13410.97961;6781.389664;3641.466124;4255.659686;17447.31207;13191.65239;11916.86615;3423.515464
5903;15168.01102;22405.80336;7237.792338;19026.34235;1679.757323;19618.77604;27338.69485;7719.918813;24009.14389;1788.622919;19801.72258;27188.62396;7386.901387;23159.07753;1709.137905
5904;3155.561391;15358.17222;12202.61083;7629.607157;2860.598017;22711.70013;35438.16311;12726.46298;29072.90397;2722.941202;25969.5001;38851.4012;12881.9011;32134.3773;2715.539177
5905;13365.75502;18254.36646;4888.611438;16408.42511;957.952693;28940.7767;35489.58643;6548.809733;32211.35185;1577.840738;32509.0867;38486.91117;5977.824465;35605.15759;1319.220993
9001;7467.294966;14107.03576;6639.740795;11396.40332;1647.889527;17075.21517;25192.23857;8117.023397;20566.67522;1718.234302;16797.77168;24917.33536;8119.563684;20419.23264;1754.553922
9006;1672.873476;7690.958344;6018.084868;5053.958186;1256.336717;24138.07305;29018.55178;4880.478725;26591.60541;1091.13352;21653.27273;26122.36604;4469.093306;23670.9776;962.158138
9007;1680.089391;5373.888933;3693.799542;3452.095051;858.777757;4249.569159;8347.689128;4098.119969;6113.678635;1018.640275;3817.653808;7857.046445;4039.392637;5818.997181;972.247188
9009;2058.701121;6426.948183;4368.247062;4153.08018;940.499131;1003.992109;5212.948791;4208.956683;2853.983211;920.346549;2944.749765;7296.623987;4351.874223;4567.600889;945.891323
9017;11764.0851;16674.95959;4910.874491;14458.14477;1135.149831;14594.57864;20261.80314;5667.224501;17546.72726;1147.254994;5327.89354;9945.257094;4617.363554;7807.328362;1125.448455
9010;692.932797;4690.14405;3997.211253;2409.020595;849.439673;1930.782512;5280.664363;3349.881851;3338.846947;743.56168;1660.051547;5958.535888;4298.484341;3535.805575;1001.715726
9012;4742.131784;11902.60529;7160.473503;8772.307181;1687.532429;11121.58022;18323.97422;7202.393998;14318.25306;1550.832971;6791.375207;13383.74995;6592.374739;10422.99722;1595.608555
9013;16.514393;3150.835078;3134.320685;1810.438471;675.878064;2461.950053;5718.623916;3256.673863;3891.403914;754.717751;2951.841782;6149.301974;3197.460192;4324.790601;763.697644
9019;8752.404808;15095.44772;6343.042916;12277.39713;1461.10828;8066.378972;15127.77199;7061.393018;11824.13182;1591.056028;8989.390295;15363.67161;6374.281312;12433.74643;1465.913961
9011;35.421249;9797.567069;9762.145821;3748.100464;2408.296589;14706.43747;28062.75334;13356.31586;21843.99706;3254.10725;6580.946591;16959.15614;10378.20955;12103.86433;2248.557991
9014;3480.494665;13317.30668;9836.812015;7719.649912;2047.740903;27661.48904;41160.84576;13499.35672;35542.47475;2888.000022;14954.2656;32654.08332;17699.81772;25512.98602;4772.630804
9018;10.576959;9046.115311;9035.538352;3188.441587;2244.485487;12.438858;8917.637332;8905.198474;3350.694545;2100.146209;28.277636;9041.250034;9012.972397;4394.590827;2101.479138
47078;14084.69862;24844.65744;10759.95882;20272.23177;2721.039828;2274.635916;12659.44481;10384.80889;8079.887997;2863.911717;3797.703256;13884.66473;10086.96147;9355.454342;2703.282681
9023;2792.195348;9325.217985;6533.022636;5655.888241;1583.34489;1501.694381;7932.965259;6431.270878;4740.122508;1522.947147;1302.361333;8366.014397;7063.653063;4481.006504;1520.561388
9024;2835.763178;10081.5912;7245.828021;6115.225164;1785.091265;3095.973354;10689.58299;7593.609631;6571.260557;1794.873621;8520.910622;14339.46985;5818.559229;11682.57596;1302.830641
9025;5918.742206;9984.388068;4065.645862;7806.65044;902.19122;11918.37228;14141.25651;2222.884229;12903.75004;551.578675;6629.362632;10862.23706;4232.874424;8513.275683;898.74608
47079;3908.929883;8757.873749;4848.943866;6182.780406;1138.135061;5039.481214;9785.885451;4746.404238;7357.972498;1042.612598;3976.04273;8736.63297;4760.59024;6322.345328;1049.656189
9026;25.364951;6620.802479;6595.437528;2473.163463;1410.561203;5233.786478;16821.22801;11587.44153;11426.96005;2548.222468;3525.108211;13650.48497;10125.37676;8807.128497;2129.863466
9027;809.578281;6665.513233;5855.934952;4627.060571;1498.652967;5271.00646;12280.35582;7009.349357;8270.233499;1730.97718;1837.73446;8485.282437;6647.547977;4569.748788;1625.39076
9029;740.844143;4537.800572;3796.956429;2657.396007;834.22904;725.567394;11744.73577;11019.16838;4547.930804;2216.376827;145.100598;7621.580769;7476.480171;3526.890682;1617.760281
9032;2196.144769;10454.58262;8258.437852;5488.353616;1869.857095;2249.026615;12129.65081;9880.624195;7685.808962;2241.958639;3619.110574;11680.37962;8061.269048;7665.70993;1912.983689
9033;10635.93662;15768.65261;5132.715991;13743.66155;1314.80411;34.583357;3249.176192;3214.592835;1645.283091;690.802063;576.60911;5662.109375;5085.500265;2986.720143;1100.387421
9030;1067.342698;10132.7721;9065.429404;4274.567293;1809.823756;5589.480133;14994.99667;9405.516538;10038.99971;2099.639316;5668.006657;16955.79333;11287.78668;11087.77622;2578.648805
9034;1665.337261;8398.297829;6732.960568;5390.766368;1456.106787;346.380249;8083.585549;7737.205301;4272.669287;1856.670575;34.333125;8712.355854;8678.022729;4677.800812;2011.565655
9035;7843.457379;17167.59376;9324.136385;12780.91949;2380.172178;6615.130252;15513.21491;8898.08466;11266.12493;2131.210771;5482.411445;13766.24395;8283.832508;9710.936745;1916.786782
9036;2881.024505;7940.339073;5059.314568;5466.309951;1181.22609;2807.434312;7822.750246;5015.315933;4805.200619;1191.820264;3687.632059;8682.431;4994.798941;5707.105823;1178.491519
9039;9186.226376;15679.40092;6493.174548;12219.59381;1479.623431;36692.22192;41822.27399;5130.052064;39153.67137;1222.258844;31420.69075;35951.35462;4530.663872;34161.77181;1153.394352
9041;1925.207656;5241.418352;3316.210696;3780.829212;732.113256;2062.640036;4905.372865;2842.732828;3368.970665;678.295942;1978.532785;5260.679307;3282.146522;3793.581048;676.683556
9037;14180.63278;24167.42548;9986.792699;20608.30697;2040.460203;27021.37056;40820.19929;13798.82873;32778.00554;3240.827632;28577.07436;37426.71956;8849.645199;33655.02287;2037.409354
9038;25.043875;3144.978447;3119.934572;1395.530924;659.136185;27126.17385;33464.48194;6338.308091;30407.37348;1430.303771;28445.1373;33399.93312;4954.795821;31499.5972;1158.194052
42130;6541.69354;12593.94518;6052.251635;9846.07926;1294.048945;6541.69354;12593.94518;6052.251635;9869.943093;1300.444871;5875.806269;13279.89197;7404.085701;10244.53976;1725.100165
9043;303.733093;7458.233179;7154.500086;3823.501539;1619.589972;8081.582506;16026.50349;7944.920985;11877.71695;1859.423194;5866.191758;14150.33473;8284.14297;9754.514988;1971.056182
9044;1276.089771;6192.583747;4916.493976;3898.591967;1168.729774;2832.73121;11995.05221;9162.320995;6664.129597;2177.898553;41.172999;7845.235948;7804.062949;3251.374993;1786.959353
9283;33.414222;3863.831919;3830.417697;1715.199233;874.863875;8022.536749;13676.71431;5654.177559;10349.10973;1274.833026;4695.572748;10461.52534;5765.952592;7179.721202;1290.534587
9045;18.169426;7295.039509;7276.870083;2556.87386;1392.886089;10718.34029;26914.79614;16196.45585;18243.47761;4066.420313;18016.63221;33833.46933;15816.83711;25567.57998;4186.776213
9046;881.271821;5719.230078;4837.958257;2892.456238;1035.300148;8869.907709;14326.22128;5456.31357;11743.36086;1712.873976;20629.89074;25465.95444;4836.063701;23057.85666;1020.096962
9287;18.793676;2239.330563;2220.536887;1077.795834;542.795637;991.995907;4308.791051;3316.795144;2639.177186;807.619334;10171.69669;13293.38531;3121.688619;11640.31438;824.690597
9047;4135.530277;7131.612159;2996.081882;5617.380924;602.308231;1679.748413;5379.796247;3700.047834;3821.238633;878.912938;1338.10526;5442.477678;4104.372418;3984.268617;843.333736
9048;32.005673;10289.85922;10257.85354;4732.876191;2628.566411;6159.630527;19410.84583;13251.2153;13672.94514;3433.946574;7108.985849;29222.49802;22113.51217;16507.92378;5604.432396
9050;21655.40701;28695.96043;7040.553424;25837.03668;1749.447051;6699.676572;19954.48005;13254.80348;12676.5574;3775.98042;4040.677663;18499.0413;14458.36364;9862.142291;3950.680881
9058;28.202154;3857.14827;3828.946116;1561.910638;863.892348;40.837444;2924.940947;2884.103502;1476.52863;596.754228;325.060438;4016.175134;3691.114696;2349.495681;843.754175
9051;3220.261576;9225.711999;6005.450423;6024.8524;1310.513932;4244.97307;11937.63633;7692.663255;8354.906349;1861.637152;27.56334;3980.965789;3953.402449;1925.017144;1003.041615
9052;158.339014;3172.202579;3013.863565;1762.03646;719.259197;2821.391518;6267.519014;3446.127495;4722.309818;765.888154;63.425474;3956.186476;3892.761002;1698.706854;751.216518
9054;6104.370349;12291.49642;6187.126073;9408.067231;1449.700047;6370.849119;12703.05776;6332.208641;9428.309093;1455.713002;8967.079784;14872.06382;5904.984037;11800.56428;1391.717081
9061;12295.43706;17502.92595;5207.488888;15125.7664;1055.874597;3830.581522;8955.319048;5124.737526;6631.135117;1136.584754;6617.91238;11220.25796;4602.345579;8778.312939;1090.128255
9055;4741.816341;14461.25612;9719.43978;9862.165746;2307.59402;4225.525916;14441.70875;10216.18283;9534.478787;2487.756865;5637.407092;15634.25917;9996.852079;10739.86477;2480.877761
9062;431.930939;6457.597736;6025.666797;3453.545414;1466.989836;36329.79718;39969.78541;3639.98823;38115.66619;856.642338;15318.35624;22924.31973;7605.963491;18870.39022;1793.321591
9063;1858.718569;6267.945027;4409.226458;4156.378421;1068.913131;40.208446;3256.246696;3216.03825;1755.565778;729.736871;1857.431994;5473.913976;3616.481981;3900.483523;816.734492
9074;18.236014;4036.941462;4018.705448;1775.302956;866.069894;36.109957;3597.910206;3561.800249;1781.387605;836.110928;2083.93151;5878.903618;3794.972109;3763.07566;824.171149
9056;31.342656;8156.831772;8125.489116;2745.023948;1585.477437;16.689187;6658.037055;6641.347868;2695.10678;1358.566046;10.644946;8241.345162;8230.700216;3515.394235;1563.767685
9057;135.819827;3991.561033;3855.741206;2093.996442;860.597645;217.889335;4471.888345;4253.99901;2241.843861;979.43991;25.829183;3234.488752;3208.65957;1409.6784;644.905193
9075;985.622086;4007.294574;3021.672488;2625.098287;671.967255;1607.515565;5615.582191;4008.066626;3582.79298;910.15905;2157.087963;6079.866338;3922.778375;4111.760558;1017.161924
9059;18.221704;4447.658728;4429.437024;1744.710564;992.174274;6.030112;3895.557122;3889.527009;1488.863937;776.492286;21.145437;5829.627102;5808.481665;2380.297145;1199.124745
9060;37.242808;3163.401208;3126.1584;1699.976677;657.209748;4770.105645;10454.03482;5683.929177;7212.87663;1316.649545;1976.417131;7828.855932;5852.438801;4542.098254;1310.540054
9064;14843.36935;20744.04734;5900.677987;18136.17142;1251.569743;14643.54149;22739.0901;8095.548611;18856.06558;1887.423119;12603.15991;20931.58441;8328.424502;17153.38432;1939.522084
9065;1129.780188;5836.502992;4706.722805;3486.817904;1063.046238;411.28855;4968.645321;4557.356771;2492.764294;968.331959;3675.163692;8733.511077;5058.347385;6276.056197;1225.393701
9066;2062.497413;7984.344044;5921.846631;4721.247441;1452.331686;22482.36597;25512.53985;3030.173874;23993.11403;745.049104;24259.58506;27367.97217;3108.387116;25840.98269;744.84432
9067;5606.005606;13476.09233;7870.08672;9881.383909;1908.973623;32747.4578;40319.99434;7572.536536;36785.54012;1938.230412;3404.314681;11478.09423;8073.779553;7876.56157;1922.969028
9071;8811.196651;14832.51803;6021.321374;12494.30083;1270.159644;8005.629813;18071.21485;10065.58504;14129.41613;2280.42309;8289.246729;17726.752;9437.505274;14010.821;2153.219436
9072;2463.933292;7098.654302;4634.72101;5147.599521;1007.793759;2425.998505;8381.156382;5955.157877;5567.695958;1253.482477;4728.226621;9947.084635;5218.858014;7028.005673;1104.555563
9073;2406.59059;5432.245319;3025.654729;4052.995858;729.218986;1276.812494;3992.898859;2716.086365;2560.918939;586.381061;3512.923045;6503.2685;2990.345454;4877.757217;699.427722
9083;9.64538;4103.922724;4094.277344;1873.651767;1094.917624;73.71125;4625.157945;4551.446695;2388.33251;1097.81082;25.049407;4450.27448;4425.225072;2124.279662;1099.577977
9084;2992.533539;6965.425142;3972.891603;4865.878727;860.99106;39507.01378;44209.22984;4702.216068;41958.22308;1092.660955;19265.73477;24564.08757;5298.352805;22149.79211;1279.645784
9085;42.901357;3483.744698;3440.843342;1610.529752;743.389765;40.803042;4040.850177;4000.047135;2012.508081;842.162078;37.115596;5338.22305;5301.107453;2738.923931;1219.804272
24018;86.79515;7749.708151;7662.913001;4048.617454;1678.709867;35.447326;4582.113751;4546.666425;2186.190427;868.644902;35.563709;6543.403974;6507.840265;3004.140055;1445.072404
9086;28.977595;6569.819883;6540.842288;3051.540625;1515.464148;1661.502895;7412.270957;5750.768062;4474.728601;1342.705926;3472.805338;10000.93735;6528.132007;6698.828382;1495.659288
9088;969.756236;5975.335061;5005.578825;3488.423826;1122.211252;3693.579277;10736.00448;7042.425198;7248.999478;1919.538553;3263.728718;10226.00129;6962.272573;6441.781743;1951.038232
9090;7522.059699;14158.56804;6636.508336;10360.89577;1541.01423;7297.71769;14987.08281;7689.36512;11259.1804;1653.523861;12589.35983;17125.42237;4536.062539;15181.43796;1058.749374
9091;2776.576646;14202.78011;11426.20346;8426.972599;2600.794782;2252.114008;15057.22384;12805.10983;9103.315723;2511.440663;5277.184186;18863.42174;13586.23755;12520.33707;3345.952148
9093;3200.272821;7971.171029;4770.898208;5853.130105;1038.452079;2403.320424;6956.799521;4553.479097;4816.65123;1132.570203;4433.518401;8188.807641;3755.28924;6282.362736;840.336284
9094;10206.64689;15926.42933;5719.782441;13193.28953;1266.337102;10363.2626;17129.79111;6766.528504;14063.01393;1570.859491;11676.77689;17801.18358;6124.406687;15069.74153;1341.647937
9095;18.00411;3056.080733;3038.076623;1234.354121;648.469721;139.470817;3844.45203;3704.981213;1931.331976;749.868541;1751.645946;6015.360652;4263.714707;3948.966985;1109.1776
9098;2614.053885;11693.8998;9079.84591;7909.291855;1950.925384;7236.561975;15017.51583;7780.953852;11524.17253;1597.48907;9523.908214;17748.68398;8224.775763;13449.28192;1860.146786
9100;1778.894463;6697.637023;4918.742559;4873.01887;1041.764621;4354.411063;11636.49504;7282.083981;8176.817326;1608.89181;3323.743879;7796.398469;4472.65459;5632.887374;1061.581472
9101;5273.087857;9653.342818;4380.254961;7722.466281;949.555982;5762.84905;10969.61472;5206.765664;8439.514205;1221.283862;5022.585215;10228.95917;5206.373951;7802.919547;1239.138942
9102;67.13966;5826.260058;5759.120399;3102.931354;1424.730056;20667.35528;26115.70468;5448.349407;23277.45615;1421.267957;17521.31975;22901.12192;5379.802179;20127.36631;1383.051369
9103;6110.12065;14645.24866;8535.128007;10716.00871;2077.485186;37.838026;9917.37402;9879.535995;5036.182347;2228.982336;754.470555;10027.12707;9272.656516;5654.038617;2133.957654
9104;10404.1688;15016.7642;4612.595407;12773.91311;1165.082095;5092.750986;10326.76674;5234.01575;7596.352415;1187.106466;2707.129076;8639.130696;5932.00162;5766.614264;1382.323179
9105;14819.58465;21638.51721;6818.932562;18705.04268;1317.690803;13016.61496;21265.93554;8249.320583;17080.44781;2029.478844;10287.72473;18784.19564;8496.470909;14520.4781;2033.560982
9108;1506.315724;7966.75152;6460.435796;4342.573104;1496.547257;24.859077;5021.381049;4996.521972;2106.393825;1071.525084;27.209814;6070.674728;6043.464914;2946.845524;1254.778074
9109;2639.479844;19638.19441;16998.71457;11111.99134;3182.680652;53.999161;22970.47181;22916.47265;11030.28913;5558.430813;174.85742;18106.02387;17931.16645;10460.46443;3987.933852
9110;843.875974;7914.90899;7071.033016;4660.903067;1473.06767;21451.10633;30269.28832;8818.18199;26134.87723;2177.491357;22862.85456;31088.9872;8226.132643;27180.43424;1869.939612
9112;12075.37922;17832.98085;5757.601628;15799.70702;1079.370055;11404.16769;17913.11869;6508.950997;15451.50446;1236.595769;12420.81343;18838.65305;6417.839624;16244.68976;1213.260987
9113;723.892307;13989.5051;13265.61279;5751.500629;2712.624004;13576.0882;20352.91918;6776.830984;16677.75563;1442.930131;14816.51603;21610.86773;6794.351693;18116.91791;1413.287164
9114;19.042461;3329.517634;3310.475173;1778.083483;795.5767;6300.403694;10709.49446;4409.090769;8731.694543;1069.128089;7940.844789;12830.86899;4890.0242;10778.06374;1076.387696
9115;26.138432;2566.822551;2540.684119;1144.029231;607.805787;1233.929381;5112.470271;3878.540891;3138.571036;886.531088;2836.185579;6315.980111;3479.794532;4405.477997;733.435084
9117;2677.773945;7367.674952;4689.901006;4736.994285;967.876773;10991.84613;16084.18004;5092.333905;13458.7392;1096.732518;1280.838138;4769.107344;3488.269206;2957.066023;777.765899
9119;24.159928;4513.514625;4489.354696;1794.52183;1178.950016;7886.894536;13883.98672;5997.092186;10639.77291;1299.680217;9352.981434;15727.47562;6374.49419;12465.79499;1496.531052
9120;1052.14469;7420.903713;6368.759023;4311.630439;1589.309612;927.735967;7783.018718;6855.282751;4677.914103;1498.224163;4355.300121;8488.277712;4132.977591;6370.887063;871.091695
9122;12298.39645;19928.88524;7630.488791;16112.26059;1728.411829;17241.58819;24856.52071;7614.932516;21142.86736;1718.434551;15160.55476;22627.33321;7466.778448;18927.57369;1664.974207
9123;761.175183;3410.785004;2649.609821;2017.227844;578.77363;10293.27803;15251.55895;4958.28092;12600.24215;1179.921136;11065.78187;13563.61761;2497.835746;12280.25456;507.828729
34132;1410.476862;6225.419092;4814.94223;3887.310607;955.203641;2191.943683;6166.224843;3974.28116;3752.295339;833.374871;2530.287318;6693.449111;4163.161794;4499.113339;869.916897
9124;2771.187407;18153.94109;15382.75368;11029.46379;4057.37957;21677.66988;34601.53966;12923.86978;28720.31532;2630.325653;34.313451;13509.61327;13475.29982;5997.88914;3025.149823
9128;897.7286;4215.172935;3317.444335;2441.894704;741.526258;476.314195;4000.045377;3523.731181;2209.355737;851.708203;1535.494436;4761.632436;3226.138;3479.3879;786.622068
9166;6681.033207;14534.76714;7853.733935;11686.32319;1832.553892;13488.18381;19946.41011;6458.2263;16337.91929;1486.970175;18121.52688;25589.65059;7468.123706;22084.69836;1643.489218
9125;1197.749711;11837.17757;10639.42786;5794.231331;2232.736467;52.684525;10234.8383;10182.15378;4595.709717;2175.207818;29.868994;9294.697833;9264.828839;4786.068514;2098.751641
9127;2970.957332;10701.83155;7730.87422;6790.953183;2012.785854;59.157006;4678.846151;4619.689146;2158.597473;870.301269;36.469432;5245.039651;5208.570219;3146.303423;1225.993909
9129;9328.79807;21280.22587;11951.4278;15563.04236;3073.478577;16714.61768;29404.74905;12690.13138;23458.78428;2908.556019;24928.73816;34608.39197;9679.653814;29649.46784;2107.404716
9130;28.961847;5320.847385;5291.885539;2601.454521;1487.62834;12568.85174;16688.67565;4119.823909;14652.74846;942.406776;18538.02409;24137.81382;5599.78973;21334.92242;1272.556306
9131;35.650482;2960.211186;2924.560703;1458.444741;713.652457;25.257628;3136.337968;3111.080339;1641.742692;670.487219;1814.398584;4589.360046;2774.961462;3437.513859;627.116116
9134;5160.75121;10460.83052;5300.079309;8035.841755;1147.150057;11926.70859;21925.43111;9998.72252;17634.82289;2075.126632;10216.38124;19004.4745;8788.09326;15312.2172;1856.108801
9135;7.389429;2632.413525;2625.024096;1366.9375;649.035951;1973.785013;5536.654123;3562.86911;3637.776926;925.316852;40.255957;3929.476805;3889.220847;2042.825402;906.427102
